timestamp,symbol,buy_exchange,sell_exchange,buy_price,sell_price,amount,net_profit_usd,status,cost_of_buy,amount_bought_net,amount_sold,proceeds_from_sell
1758989251,BTC/USDT,binance,bybit,109373.49,114846.35958016048,0.0001828596673654648855037907266,0.97976634385175411701683835,SUCCESS,20.0,0.0001826768076980994206182869359,0.0001828596673654648855037907266,20.97976634385175411701683835
1758989267,ETH/USDT,bybit,binance,3850.026079499274,4013.670000000001,0.005194770005973870287655628601,0.82924243734727200307254805,SUCCESS,20.0,0.005189575235967896417367972972,0.005194770005973870287655628601,20.82924243734727200307254805
1758989283,SOL/USDT,binance,bybit,203.19,223.24,0.09843004084846695211378512722,1.95154879669275062749151041,SUCCESS,20.0,0.09833161080761848516167134209,0.09843004084846695211378512722,21.95154879669275062749151041
1758989297,BTC/USDT,binance,bybit,109368.34,114846.35958016048,0.0001828682779678287153302317654,0.98075425129069701889961940,SUCCESS,20.0,0.0001826854096898608866149015336,0.0001828682779678287153302317654,20.98075425129069701889961940
1758989313,ETH/USDT,bybit,binance,3850.026079499274,4014.1,0.005194770005973870287655628601,0.83147395469873300895678031,SUCCESS,20.0,0.005189575235967896417367972972,0.005194770005973870287655628601,20.83147395469873300895678031
1758989329,SOL/USDT,binance,bybit,203.4,223.24,0.09832841691248770894788593904,1.92888495575221238938053097,SUCCESS,20.0,0.09823008849557522123893805310,0.09832841691248770894788593904,21.92888495575221238938053097
1758989346,BTC/USDT,binance,bybit,109368.34,114846.35958016048,0.0001828682779678287153302317654,0.98075425129069701889961940,SUCCESS,20.0,0.0001826854096898608866149015336,0.0001828682779678287153302317654,20.98075425129069701889961940
1758989361,ETH/USDT,bybit,okx,3850.026079499274,4019.9899999999993,0.005194770005973870287655628601,0.86204055283858028615241249,SUCCESS,20.0,0.005189575235967896417367972972,0.005194770005973870287655628601,20.86204055283858028615241249
1758989378,SOL/USDT,okx,bybit,203.44,223.24,0.09830908375933936295713723948,1.92457333857648446716476602,SUCCESS,20.0,0.09821077467558002359418010224,0.09830908375933936295713723948,21.92457333857648446716476602
1758989394,BTC/USDT,binance,bybit,109357.51,114846.35958016048,0.0001828863879581749803922931310,0.98283203788753411082604203,SUCCESS,20.0,0.0001827035015702168054119008379,0.0001828863879581749803922931310,20.98283203788753411082604203
1758989410,ETH/USDT,bybit,binance,3850.026079499274,4013.53,0.005194770005973870287655628601,0.82851589681423130799888056,SUCCESS,20.0,0.005189575235967896417367972972,0.005194770005973870287655628601,20.82851589681423130799888056
1758989427,SOL/USDT,okx,bybit,203.14,223.24,0.09845426799251747563256867185,1.95695185586295165895441567,SUCCESS,20.0,0.09835581372452495815693610318,0.09845426799251747563256867185,21.95695185586295165895441567
1758989441,BTC/USDT,binance,bybit,109333.66,114846.35958016048,0.0001829262827202528480250272423,0.98740922431030288750966537,SUCCESS,20.0,0.0001827433564375325951770022151,0.0001829262827202528480250272423,20.98740922431030288750966537
1758989457,ETH/USDT,bybit,binance,3850.026079499274,4012.37,0.005194770005973870287655628601,0.82249598954050854815473372,SUCCESS,20.0,0.005189575235967896417367972972,0.005194770005973870287655628601,20.82249598954050854815473372
1758989473,SOL/USDT,okx,bybit,203.09,223.24,0.09847850706583288197350928160,1.96235757545915603919444581,SUCCESS,20.0,0.09838002855876704909153577232,0.09847850706583288197350928160,21.96235757545915603919444581
1758989489,BTC/USDT,binance,bybit,109337.01,114846.3118770495,0.0001829206780028098445348011620,0.98675746943737541386946652,SUCCESS,20.0,0.0001827377573248070346902663608,0.0001829206780028098445348011620,20.98675746943737541386946652
1758989504,ETH/USDT,bybit,okx,3850.026079499274,4018.44,0.005194770005973870287655628601,0.85399671122283367940815732,SUCCESS,20.0,0.005189575235967896417367972972,0.005194770005973870287655628601,20.85399671122283367940815732
