session_id,timestamp,symbol,buy_exchange,sell_exchange,buy_price,sell_price,amount,net_profit_usd,running_profit_usd,latency_ms,fees_paid,fill_ratio,status
session_1758990961,1758996673,ETH/USDT,bybit,binance,3900.0674768420836,3996.06,0.012820291006986732,1.1294214292980171,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758996752,BTC/USDT,binance,bybit,109407.6,114740.1247935136,0.0004570066430485633,2.3345622556020293,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758996771,ETH/USDT,bybit,binance,3900.3037671591487,3996.87,0.012819514321167434,1.1366942726396319,0.0,745,0.05,1.0,SUCCESS
session_1758990961,1758996807,BTC/USDT,binance,bybit,109403.07,114739.9247931392,0.0004570255661015728,2.336640003953297,0.0,1577,0.052439079083036334,1.0,SUCCESS
session_1758990961,1758996825,ETH/USDT,bybit,binance,3900.3037671591487,3996.9299999999994,0.012819514321167434,1.1374626743280372,0.0,740,0.05,1.0,SUCCESS
session_1758990961,1758996906,BTC/USDT,binance,bybit,109407.6,114739.88479306434,0.0004570066430485633,2.3344526834841792,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758996925,ETH/USDT,bybit,okx,3901.573696754252,3999.0999999999995,0.012815341676512574,1.1229581491936154,0.0,1008,0.0909987732,1.0,SUCCESS
session_1758990961,1758996961,BTC/USDT,binance,bybit,109396.65,114739.64479261503,0.0004570523868875327,2.339586494569269,0.0,1241,0.05244202852309236,1.0,SUCCESS
session_1758990961,1758996979,ETH/USDT,bybit,okx,3901.803684003759,3998.37,0.012814586291203018,1.1106012030736698,0.0,648,0.10123624176000001,1.0,SUCCESS
session_1758990961,1758997012,BTC/USDT,binance,bybit,109396.65,114740.36479396287,0.0004570523868875327,2.339915243825529,0.0,752,0.05244235760142696,1.0,SUCCESS
session_1758990961,1758997031,ETH/USDT,bybit,binance,3902.9436208056622,3993.16,0.012810843521659374,1.0545921690323954,0.0,1225,0.05,1.0,SUCCESS
session_1758990961,1758997068,BTC/USDT,binance,bybit,109404.65,114740.46479415007,0.000457018965830063,2.3361299905241393,0.0,1585,0.05243856855908322,1.0,SUCCESS
session_1758990961,1758997088,ETH/USDT,bybit,binance,3902.993618033817,3997.49,0.012810679415148043,1.10935229240489,0.0,1622,0.05,1.0,SUCCESS
session_1758990961,1758997168,BTC/USDT,binance,bybit,109416.49,114740.46479415007,0.0004569695116339411,2.33046126747254,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758997186,ETH/USDT,bybit,binance,3950.0,3997.74,0.012658227848101266,0.5036994936708858,0.0,1571,0.05,1.0,SUCCESS
session_1758990961,1758997266,BTC/USDT,binance,bybit,109416.49,114740.22479370079,0.0004569695116339411,2.330351704257327,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758997285,ETH/USDT,bybit,binance,3950.062569531075,3996.67,0.012658027340041771,0.48936817099562097,0.0,1095,0.05,1.0,SUCCESS
session_1758990961,1758997367,BTC/USDT,binance,bybit,109416.49,114739.98479325151,0.0004569695116339411,2.330242141042114,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758997387,ETH/USDT,bybit,binance,3950.2376352247297,3997.78,0.012657466364591377,0.5011641171530795,0.0,1580,0.05,1.0,SUCCESS
session_1758990961,1758997468,BTC/USDT,binance,bybit,109416.49,114739.74479280224,0.0004569695116339411,2.3301325778269084,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758997487,ETH/USDT,bybit,binance,3950.2938399210784,3997.12,0.012657286274430394,0.49209942113795935,0.0,1094,0.05,1.0,SUCCESS
session_1758990961,1758997524,BTC/USDT,binance,bybit,109416.49,114739.50479235295,0.0004569695116339411,2.3300230146116885,0.0,1579,0.05243245547008177,1.0,SUCCESS
session_1758990961,1758997604,BTC/USDT,binance,bybit,109416.49,114739.50479235295,0.0004569695116339411,2.3300230146116885,0.0,44130,0.05243245547008177,1.0,SUCCESS
session_1758990961,1758997642,BTC/USDT,binance,bybit,109416.49,114739.74479280224,0.0004569695116339411,2.3301325778269084,0.0,1571,0.05243256514296988,1.0,SUCCESS
session_1758990961,1758997681,BTC/USDT,binance,bybit,109416.49,114739.98479325151,0.0004569695116339411,2.330242141042114,0.0,1571,0.05243267481585797,1.0,SUCCESS
session_1758990961,1758997719,BTC/USDT,binance,bybit,109416.49,114739.98479325151,0.0004569695116339411,2.330242141042114,0.0,1572,0.05243267481585797,1.0,SUCCESS
session_1758990961,1758997756,BTC/USDT,binance,bybit,109416.49,114740.22479370079,0.0004569695116339411,2.330351704257327,0.0,1253,0.052432784488746075,1.0,SUCCESS
session_1758990961,1758997796,BTC/USDT,binance,bybit,109416.49,114740.46479415007,0.0004569695116339411,2.33046126747254,0.0,1558,0.05243289416163417,1.0,SUCCESS
session_1758990961,1758997832,BTC/USDT,binance,bybit,109422.85,114740.95479506736,0.0004569429511294944,2.327640428974518,0.0,823,0.05243007049947399,1.0,SUCCESS
session_1758990961,1758997869,BTC/USDT,binance,bybit,109403.15,114740.95479506736,0.0004570252319060283,2.3370719628604375,0.0,1238,0.052439511474334774,1.0,SUCCESS
session_1758990961,1758997905,BTC/USDT,binance,bybit,109403.15,114740.95479506736,0.0004570252319060283,2.3370719628604375,0.0,742,0.052439511474334774,1.0,SUCCESS
session_1758990961,1758997985,BTC/USDT,binance,bybit,109408.53,114740.95479506736,0.000457002758377249,2.334495907344831,0.0,46075,0.05243693284018502,1.0,SUCCESS
session_1758990961,1758998023,BTC/USDT,binance,bybit,109397.12,114743.41479967246,0.000457050423265256,2.341082774790049,0.0,750,0.05244352630109114,1.0,SUCCESS
session_1758990961,1758998061,BTC/USDT,binance,bybit,109397.12,114743.41479967246,0.000457050423265256,2.341082774790049,0.0,2042,0.05244352630109114,1.0,SUCCESS
session_1758990961,1758998098,BTC/USDT,binance,bybit,109397.12,114755.74482275428,0.000457050423265256,2.3467125816161944,0.0,1242,0.052449161743359556,1.0,SUCCESS
session_1758990961,1758998132,BTC/USDT,binance,bybit,109397.12,114755.74482275428,0.000457050423265256,2.3467125816161944,0.0,747,0.052449161743359556,1.0,SUCCESS
session_1758990961,1758998170,BTC/USDT,binance,bybit,109397.12,114755.74482275428,0.000457050423265256,2.3467125816161944,0.0,1216,0.052449161743359556,1.0,SUCCESS
session_1758990961,1758998206,BTC/USDT,binance,bybit,109397.12,114755.74482275428,0.000457050423265256,2.3467125816161944,0.0,1096,0.052449161743359556,1.0,SUCCESS
session_1758990961,1758998287,BTC/USDT,binance,bybit,109397.12,114845.21926346002,0.000457050423265256,2.3875660182811806,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758998324,BTC/USDT,binance,bybit,109402.61,114797.16490029267,0.00045702748773543883,2.3629944136581256,0.0,1573,0.052465459873531656,1.0,SUCCESS
session_1758990961,1758998409,BTC/USDT,binance,bybit,109402.61,114807.01491873192,0.00045702748773543883,2.367491641110379,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758998444,BTC/USDT,binance,bybit,109402.61,114806.81491835752,0.00045702748773543883,2.3674003268473918,0.0,741,0.05246987019704444,1.0,SUCCESS
session_1758990961,1758998481,BTC/USDT,binance,bybit,109402.61,114806.77491828262,0.00045702748773543883,2.3673820639947847,0.0,1099,0.0524698519159107,1.0,SUCCESS
session_1758990961,1758998515,BTC/USDT,binance,bybit,109383.5,114806.77491828262,0.0004571073333729493,2.3765397173085283,0.0,743,0.052479018736044575,1.0,SUCCESS
session_1758990961,1758998552,BTC/USDT,binance,bybit,109383.5,114806.77491828262,0.0004571073333729493,2.3765397173085283,0.0,1086,0.052479018736044575,1.0,SUCCESS
session_1758990961,1758998588,BTC/USDT,binance,bybit,109383.5,114806.77491828262,0.0004571073333729493,2.3765397173085283,0.0,1087,0.052479018736044575,1.0,SUCCESS
session_1758990961,1758998651,ETH/USDT,binance,bybit,3986.95,3999.7659873633183,0.012540914734320723,0.060563480554751255,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758998685,BTC/USDT,binance,bybit,109383.49,114822.86494840319,0.00045710737516237594,2.383892026783379,0.0,735,0.05248637840518857,1.0,SUCCESS
session_1758990961,1758998704,ETH/USDT,binance,bybit,3987.07,3999.5359749426475,0.012540537286779514,0.05617369356074712,0.0,1227,0.050156330023584335,1.0,SUCCESS
session_1758990961,1758998788,BTC/USDT,binance,bybit,109383.49,114832.5649665616,0.00045710737516237594,2.388321542672949,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758998823,BTC/USDT,binance,bybit,109402.59,114846.23499215189,0.00045702757128510395,2.3854079538517934,0.0,1238,0.052487895849701496,1.0,SUCCESS
session_1758990961,1758998862,BTC/USDT,binance,bybit,109410.0,114846.23499215189,0.00045699661822502514,2.381856666282673,0.0,2055,0.052484341007289964,1.0,SUCCESS
session_1758990961,1758998900,BTC/USDT,binance,bybit,109416.0,114846.23499215189,0.00045697155809022445,2.378981482214546,0.0,2058,0.05248146294515971,1.0,SUCCESS
session_1758990961,1758998935,BTC/USDT,binance,bybit,109416.01,114846.23499215189,0.0004569715163256273,2.378976690504316,0.0,1225,0.052481458148652974,1.0,SUCCESS
session_1758990961,1758998971,BTC/USDT,binance,bybit,109420.0,114846.23499215189,0.0004569548528605374,2.3770648680130435,0.0,1085,0.05247954441242547,1.0,SUCCESS
session_1758990961,1758999009,BTC/USDT,binance,bybit,109420.0,114846.23499215189,0.0004569548528605374,2.3770648680130435,0.0,1559,0.05247954441242547,1.0,SUCCESS
session_1758990961,1758999046,BTC/USDT,binance,bybit,109420.0,114846.23499215189,0.0004569548528605374,2.3770648680130435,0.0,1238,0.05247954441242547,1.0,SUCCESS
session_1758990961,1758999086,BTC/USDT,binance,bybit,109426.63,114846.23499215189,0.00045692716663210773,2.373888388575857,0.0,1179,0.05247636475332919,1.0,SUCCESS
session_1758990961,1758999125,BTC/USDT,binance,bybit,109426.62,114846.23499215189,0.0004569272083885987,2.373893179356058,0.0,2046,0.052476369548904965,1.0,SUCCESS
session_1758990961,1758999163,BTC/USDT,binance,bybit,109426.62,114846.23499215189,0.0004569272083885987,2.373893179356058,0.0,1569,0.052476369548904965,1.0,SUCCESS
session_1758990961,1758999245,BTC/USDT,binance,bybit,109426.62,114846.23499215189,0.0004569272083885987,2.373893179356058,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758999328,BTC/USDT,binance,bybit,109426.62,114845.99499170261,0.0004569272083885987,2.373783626283488,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758999398,BTC/USDT,binance,bybit,109426.62,114845.75499125333,0.0004569272083885987,2.373674073210925,0.0,32963,0.05247615022343436,1.0,SUCCESS
session_1758990961,1758999481,BTC/USDT,binance,bybit,109426.62,114845.99499170261,0.0004569272083885987,2.373783626283488,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758999517,BTC/USDT,binance,bybit,109434.97,114845.75499125333,0.00045689234437584254,2.369674093327784,0.0,1225,0.05247214623956735,1.0,SUCCESS
session_1758990961,1758999552,BTC/USDT,binance,bybit,109434.97,114845.75499125333,0.00045689234437584254,2.369674093327784,0.0,1228,0.05247214623956735,1.0,SUCCESS
session_1758990961,1758999590,BTC/USDT,binance,bybit,109434.97,114845.75499125333,0.00045689234437584254,2.369674093327784,0.0,1231,0.05247214623956735,1.0,SUCCESS
session_1758990961,1758999631,BTC/USDT,binance,bybit,109434.97,114845.75499125333,0.00045689234437584254,2.369674093327784,0.0,1598,0.05247214623956735,1.0,SUCCESS
session_1758990961,1758999667,BTC/USDT,binance,bybit,109434.97,114845.99499170261,0.00045689234437584254,2.3697836380413415,0.0,1125,0.052472255893935275,1.0,SUCCESS
session_1758990961,1758999701,BTC/USDT,binance,bybit,109434.97,114845.99499170261,0.00045689234437584254,2.3697836380413415,0.0,1082,0.052472255893935275,1.0,SUCCESS
session_1758990961,1758999736,BTC/USDT,binance,bybit,109434.97,114845.99499170261,0.00045689234437584254,2.3697836380413415,0.0,2038,0.052472255893935275,1.0,SUCCESS
session_1758990961,1758999772,BTC/USDT,binance,bybit,109434.97,114846.23499215189,0.00045689234437584254,2.369893182754899,0.0,1224,0.0524723655483032,1.0,SUCCESS
session_1758990961,1758999808,BTC/USDT,binance,bybit,109434.97,114846.23499215189,0.00045689234437584254,2.369893182754899,0.0,1571,0.0524723655483032,1.0,SUCCESS
session_1758990961,1758999893,BTC/USDT,binance,bybit,109426.62,114846.23499215189,0.0004569272083885987,2.373893179356058,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1758999931,BTC/USDT,binance,bybit,109426.62,114845.99499170261,0.0004569272083885987,2.373783626283488,0.0,1622,0.052476259886169656,1.0,SUCCESS
session_1758990961,1758999970,BTC/USDT,binance,bybit,109426.62,114845.99499170261,0.0004569272083885987,2.373783626283488,0.0,742,0.052476259886169656,1.0,SUCCESS
session_1758990961,1759000005,BTC/USDT,binance,bybit,109426.62,114846.23499215189,0.0004569272083885987,2.373893179356058,0.0,1088,0.052476369548904965,1.0,SUCCESS
session_1758990961,1759000087,BTC/USDT,binance,bybit,109426.62,114846.23499215189,0.0004569272083885987,2.373893179356058,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1759000126,BTC/USDT,binance,bybit,109426.62,114845.99499170261,0.0004569272083885987,2.373783626283488,0.0,1564,0.052476259886169656,1.0,SUCCESS
session_1758990961,1759000163,BTC/USDT,binance,bybit,109426.62,114845.99499170261,0.0004569272083885987,2.373783626283488,0.0,1702,0.052476259886169656,1.0,SUCCESS
session_1758990961,1759000200,BTC/USDT,binance,bybit,109426.62,114845.99499170261,0.0004569272083885987,2.373783626283488,0.0,789,0.052476259886169656,1.0,SUCCESS
session_1758990961,1759000238,BTC/USDT,binance,bybit,109426.62,114845.99499170261,0.0004569272083885987,2.373783626283488,0.0,1582,0.052476259886169656,1.0,SUCCESS
session_1758990961,1759000276,BTC/USDT,binance,bybit,109426.62,114846.23499215189,0.0004569272083885987,2.373893179356058,0.0,2046,0.052476369548904965,1.0,SUCCESS
session_1758990961,1759000314,BTC/USDT,binance,bybit,109426.62,114846.23499215189,0.0004569272083885987,2.373893179356058,0.0,1551,0.052476369548904965,1.0,SUCCESS
session_1758990961,1759000394,BTC/USDT,binance,bybit,109426.62,114846.23499215189,0.0004569272083885987,2.373893179356058,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1758990961,1759000430,BTC/USDT,binance,bybit,109426.62,114845.99499170261,0.0004569272083885987,2.373783626283488,0.0,743,0.052476259886169656,1.0,SUCCESS
session_1758990961,1759000468,BTC/USDT,binance,bybit,109426.62,114845.99499170261,0.0004569272083885987,2.373783626283488,0.0,1707,0.052476259886169656,1.0,SUCCESS
session_1758990961,1759000507,BTC/USDT,binance,bybit,109426.62,114845.99499170261,0.0004569272083885987,2.373783626283488,0.0,1209,0.052476259886169656,1.0,SUCCESS
session_1758990961,1759000543,BTC/USDT,binance,bybit,109426.62,114845.99499170261,0.0004569272083885987,2.373783626283488,0.0,1563,0.052476259886169656,1.0,SUCCESS
session_1759000585,1759000609,BTC/USDT,binance,bybit,109433.32,114846.23499215189,0.0004568992332499827,2.370683552851968,0.0,1086,0.05247315670956153,1.0,SUCCESS
session_1759000585,1759000645,BTC/USDT,binance,bybit,109414.83,114846.23499215189,0.0004569764446007913,2.379542118358056,0.0,1068,0.052482024142500555,1.0,SUCCESS
session_1759000585,1759000682,BTC/USDT,binance,bybit,109414.83,114846.23499215189,0.0004569764446007913,2.379542118358056,0.0,1564,0.052482024142500555,1.0,SUCCESS
session_1759000585,1759000720,BTC/USDT,binance,bybit,109414.83,114846.23499215189,0.0004569764446007913,2.379542118358056,0.0,1599,0.052482024142500555,1.0,SUCCESS
session_1759000585,1759000757,BTC/USDT,binance,bybit,109414.83,114846.23499215189,0.0004569764446007913,2.379542118358056,0.0,1223,0.052482024142500555,1.0,SUCCESS
session_1759000585,1759000793,BTC/USDT,binance,bybit,109422.92,114846.23499215189,0.0004569426588140766,2.3756658281280276,0.0,2049,0.05247814397210013,1.0,SUCCESS
session_1759000585,1759000828,BTC/USDT,binance,bybit,109422.92,114846.23499215189,0.0004569426588140766,2.3756658281280276,0.0,1225,0.05247814397210013,1.0,SUCCESS
session_1759000585,1759000862,BTC/USDT,binance,bybit,109422.92,114846.23499215189,0.0004569426588140766,2.3756658281280276,0.0,736,0.05247814397210013,1.0,SUCCESS
session_1759000585,1759000897,BTC/USDT,binance,bybit,109438.73,114846.23499215189,0.00045687664686898323,2.3680921859929005,0.0,747,0.05247056274874164,1.0,SUCCESS
session_1759000585,1759000933,BTC/USDT,binance,bybit,109438.72,114846.23499215189,0.0004568766886162411,2.3680969757137764,0.0,1084,0.05247056754325703,1.0,SUCCESS
session_1759000585,1759000968,BTC/USDT,binance,bybit,109438.72,114846.23499215189,0.0004568766886162411,2.3680969757137764,0.0,1087,0.05247056754325703,1.0,SUCCESS
session_1759000585,1759001004,BTC/USDT,binance,bybit,109434.44,114846.23499215189,0.0004568945571430712,2.3701470566120366,0.0,1223,0.05247261967628833,1.0,SUCCESS
session_1759000585,1759001038,BTC/USDT,binance,bybit,109431.56,114846.23499215189,0.0004569065816113743,2.3715266405595172,0.0,783,0.05247400064120072,1.0,SUCCESS
session_1759000585,1759001078,BTC/USDT,binance,bybit,109431.56,114846.23499215189,0.0004569065816113743,2.3715266405595172,0.0,2039,0.05247400064120072,1.0,SUCCESS
session_1759000585,1759001115,BTC/USDT,binance,bybit,109436.26,114846.23499215189,0.0004568869586734781,2.3692752736431917,0.0,1604,0.05247174702066386,1.0,SUCCESS
session_1759000585,1759001150,BTC/USDT,binance,bybit,109436.26,114846.23499215189,0.0004568869586734781,2.3692752736431917,0.0,1219,0.05247174702066386,1.0,SUCCESS
session_1759000585,1759001186,BTC/USDT,binance,bybit,109400.49,114846.23499215189,0.00045703634416993926,2.3864144791123594,0.0,1086,0.05248890338249486,1.0,SUCCESS
session_1759000585,1759001220,BTC/USDT,binance,bybit,109400.49,114846.23499215189,0.00045703634416993926,2.3864144791123594,0.0,742,0.05248890338249486,1.0,SUCCESS
session_1759000585,1759001304,BTC/USDT,binance,bybit,109400.49,114846.23499215189,0.00045703634416993926,2.3864144791123594,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1759000585,1759001341,BTC/USDT,binance,bybit,109403.05,114845.99499170261,0.0004570256496505353,2.385077905374168,0.0,1090,0.052487565470845016,1.0,SUCCESS
session_1759000585,1759001377,BTC/USDT,binance,bybit,109410.0,114845.99499170261,0.00045699661822502514,2.381747096568372,0.0,1226,0.05248423132789627,1.0,SUCCESS
session_1759000585,1759001459,BTC/USDT,binance,bybit,109431.16,114846.02477885802,0.0004569082517264735,2.371622303043826,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1759000585,1759001493,BTC/USDT,binance,bybit,109406.56,114845.79499132822,0.0004570109872753517,2.3833043632561437,0.0,1112,0.05248579015340955,1.0,SUCCESS
session_1759000585,1759001530,BTC/USDT,binance,bybit,109406.56,114845.78499130948,0.0004570109872753517,2.3832997977078203,0.0,1081,0.05248578558329111,1.0,SUCCESS
session_1759000585,1759001567,BTC/USDT,binance,bybit,109426.52,114845.78499130948,0.0004569276259539278,2.3737356750073753,0.0,1097,0.05247621188689427,1.0,SUCCESS
session_1759000585,1759001601,BTC/USDT,binance,bybit,109426.52,114845.78499130948,0.0004569276259539278,2.3737356750073753,0.0,1091,0.05247621188689427,1.0,SUCCESS
session_1759000585,1759001638,BTC/USDT,binance,bybit,109409.24,114846.23499215189,0.000456999792704894,2.382220878766604,0.0,1696,0.052484705584350956,1.0,SUCCESS
session_1759000585,1759001673,BTC/USDT,binance,bybit,109409.24,114846.23499215189,0.000456999792704894,2.382220878766604,0.0,736,0.052484705584350956,1.0,SUCCESS
session_1759000585,1759001755,BTC/USDT,binance,bybit,109409.24,114846.23499215189,0.000456999792704894,2.382220878766604,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1759000585,1759001790,BTC/USDT,binance,bybit,109409.24,114846.0349917775,0.000456999792704894,2.3821295700371,0.0,1574,0.052484614184221325,1.0,SUCCESS
session_1759000585,1759001830,BTC/USDT,binance,bybit,109409.24,114846.23499215189,0.000456999792704894,2.382220878766604,0.0,1563,0.052484705584350956,1.0,SUCCESS
session_1759000585,1759001863,BTC/USDT,binance,bybit,109409.24,114846.23499215189,0.000456999792704894,2.382220878766604,0.0,768,0.052484705584350956,1.0,SUCCESS
session_1759000585,1759001899,BTC/USDT,binance,bybit,109409.24,114846.23499215189,0.000456999792704894,2.382220878766604,0.0,1087,0.052484705584350956,1.0,SUCCESS
session_1759000585,1759001938,BTC/USDT,binance,bybit,109388.12,114846.23499215189,0.00045708802747501285,2.3923441764790114,0.0,1231,0.05249483901549451,1.0,SUCCESS
session_1759000585,1759001975,BTC/USDT,binance,bybit,109388.12,114846.23499215189,0.00045708802747501285,2.3923441764790114,0.0,1086,0.05249483901549451,1.0,SUCCESS
session_1759000585,1759002014,BTC/USDT,binance,bybit,109383.49,114846.23499215189,0.00045710737516237594,2.3945639635194165,0.0,1219,0.05249706102454396,1.0,SUCCESS
session_1759000585,1759002050,BTC/USDT,binance,bybit,109383.49,114846.23499215189,0.00045710737516237594,2.3945639635194165,0.0,1221,0.05249706102454396,1.0,SUCCESS
session_1759000585,1759002084,BTC/USDT,binance,bybit,109383.49,114846.23499215189,0.00045710737516237594,2.3945639635194165,0.0,1088,0.05249706102454396,1.0,SUCCESS
session_1759000585,1759002119,BTC/USDT,binance,bybit,109384.86,114846.23499215189,0.0004571016500821046,2.3939071171091397,0.0,1086,0.05249640352062977,1.0,SUCCESS
session_1759000585,1759002198,BTC/USDT,binance,bybit,109395.71,114846.23499215189,0.0004570563141827042,2.388705666410384,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1759000585,1759002236,BTC/USDT,binance,bybit,109395.71,114846.0349917775,0.0004570563141827042,2.3886143463878615,0.0,1082,0.0524911054518397,1.0,SUCCESS
session_1759000585,1759002275,BTC/USDT,binance,bybit,109395.71,114845.99499170261,0.0004570563141827042,2.3885960823833527,0.0,1566,0.052491087169552905,1.0,SUCCESS
session_1759000585,1759002312,BTC/USDT,binance,bybit,109395.71,114845.99499170261,0.0004570563141827042,2.3885960823833527,0.0,1562,0.052491087169552905,1.0,SUCCESS
session_1759000585,1759002348,BTC/USDT,binance,bybit,109395.71,114846.23499215189,0.0004570563141827042,2.388705666410384,0.0,1573,0.05249119686327366,1.0,SUCCESS
session_1759000585,1759002383,BTC/USDT,binance,bybit,109395.71,114846.23499215189,0.0004570563141827042,2.388705666410384,0.0,1565,0.05249119686327366,1.0,SUCCESS
session_1759000585,1759002419,BTC/USDT,binance,bybit,109395.71,114846.23499215189,0.0004570563141827042,2.388705666410384,0.0,1558,0.05249119686327366,1.0,SUCCESS
session_1759000585,1759002499,BTC/USDT,binance,bybit,109395.71,114846.23499215189,0.0004570563141827042,2.388705666410384,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1759000585,1759002581,BTC/USDT,binance,bybit,109419.0,114846.0349917775,0.00045695902905345506,2.377452707841289,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1759000585,1759002617,BTC/USDT,binance,bybit,109419.0,114845.79499132822,0.00045695902905345506,2.377343147139386,0.0,1562,0.052479822970109495,1.0,SUCCESS
session_1759000585,1759002650,BTC/USDT,binance,bybit,109419.0,114845.79499132822,0.00045695902905345506,2.377343147139386,0.0,1224,0.052479822970109495,1.0,SUCCESS
session_1759000585,1759002685,BTC/USDT,binance,bybit,109419.0,114845.79499132822,0.00045695902905345506,2.377343147139386,0.0,1222,0.052479822970109495,1.0,SUCCESS
session_1759000585,1759002722,BTC/USDT,binance,bybit,109419.0,114845.79499132822,0.00045695902905345506,2.377343147139386,0.0,1261,0.052479822970109495,1.0,SUCCESS
session_1759000585,1759002756,BTC/USDT,binance,bybit,109419.0,114845.79499132822,0.00045695902905345506,2.377343147139386,0.0,1685,0.052479822970109495,1.0,SUCCESS
session_1759000585,1759002789,BTC/USDT,binance,bybit,109419.0,114845.99499170261,0.00045695902905345506,2.377434447724304,0.0,1087,0.05247991436208639,1.0,SUCCESS
session_1759000585,1759002808,ETH/USDT,binance,bybit,4001.5699999999997,4019.5356078900077,0.012495095674947583,0.12425750745479869,0.0,1092,0.05022448198944424,1.0,SUCCESS
session_1759000585,1759002886,BTC/USDT,binance,bybit,109424.21,114845.99499170261,0.0004569372719254724,2.37493822743198,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1759000585,1759002906,ETH/USDT,binance,bybit,4001.77,4019.7197345601126,0.01249447119649555,0.12404816900462212,0.0,1220,0.05022427244144607,1.0,SUCCESS
session_1759000585,1759002941,BTC/USDT,binance,bybit,109424.21,114845.75499125333,0.0004569372719254724,2.3748286719465774,0.0,2045,0.0524773059779245,1.0,SUCCESS
session_1759000585,1759002961,ETH/USDT,binance,bybit,4002.51,4019.6254752150426,0.012492161168866535,0.11359546559317976,0.0,1216,0.05021380927486805,1.0,SUCCESS
session_1759000585,1759002994,BTC/USDT,binance,bybit,109424.21,114845.75499125333,0.0004569372719254724,2.3748286719465774,0.0,1215,0.0524773059779245,1.0,SUCCESS
session_1759000585,1759003013,ETH/USDT,binance,bybit,4003.41,4019.4735537295064,0.012489352826715226,0.10042276678852687,0.0,1219,0.05020062339017871,1.0,SUCCESS
session_1759000585,1759003048,BTC/USDT,binance,bybit,109424.21,114846.23499215189,0.0004569372719254724,2.3750477829173904,0.0,1600,0.052477525308225616,1.0,SUCCESS
session_1759000585,1759003067,ETH/USDT,binance,bybit,4002.85,4019.5364427850322,0.012491100091185032,0.10822359496668313,0.0,768,0.050208432026993675,1.0,SUCCESS
session_1759000585,1759003146,BTC/USDT,binance,bybit,109424.21,114846.23499215189,0.0004569372719254724,2.3750477829173904,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1759000585,1759003211,ETH/USDT,binance,bybit,4002.45,4024.105725613271,0.012492348436582593,0.1702603391379945,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1759000585,1759003245,BTC/USDT,binance,bybit,109424.21,114845.99499170261,0.0004569372719254724,2.37493822743198,0.0,746,0.05247741564307506,1.0,SUCCESS
session_1759000585,1759003264,ETH/USDT,binance,bybit,4003.29,4023.625827289376,0.012489727199378511,0.15373494628276474,0.0,1222,0.050253988935217986,1.0,SUCCESS
session_1759000585,1759003297,BTC/USDT,binance,bybit,109435.0,114846.23499215189,0.0004568922191255083,2.369878812610106,0.0,1214,0.052472351163773884,1.0,SUCCESS
session_1759000585,1759003316,ETH/USDT,binance,bybit,4004.32,4023.875840700096,0.012486514564270587,0.1439401054285868,0.0,1085,0.05024418428971831,1.0,SUCCESS
session_1759000585,1759003351,BTC/USDT,binance,bybit,109416.73,114846.23499215189,0.0004569685092946938,2.3786316896692776,0.0,1112,0.05248111280247175,1.0,SUCCESS
session_1759000585,1759003415,ETH/USDT,binance,bybit,4001.65,4023.875840700096,0.012494845876076119,0.17743074555990462,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1759000585,1759003495,BTC/USDT,binance,bybit,109416.73,114846.23499215189,0.0004569685092946938,2.3786316896692776,0.0,45000,0,0,CRITICAL_STUCK_ORDER
session_1759000585,1759003512,ETH/USDT,binance,okx,4006.25,4036.8400000000006,0.0124804992199688,0.25620580343215005,0.0,983,0.0503956128,1.0,SUCCESS
session_1759000585,1759003593,BTC/USDT,binance,bybit,109423.38,114845.99499170261,0.0004569407378934922,2.375335881925282,0.0,45000,0,0,CRITICAL_STUCK_ORDER
