timestamp,symbol,exchange,bid,ask
1758892515,BNB/USDT,binance,945.05,945.06
1758892516,LINK/USDT,okx,20.377,20.385
1758892516,LINK/USDT,binance,20.37,20.38
1758892516,DOGE/USDT,okx,0.2259,0.22595
1758892516,DOGE/USDT,binance,0.22582,0.22583
1758892517,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758892517,SHIB/USDT,binance,1.1705798250801867e-05,1.213e-05
1758892521,BTC/USDT,okx,109193.0,109193.9
1758892521,BTC/USDT,binance,109187.91,109187.92
1758892522,ETH/USDT,okx,3929.1900000000005,3929.25
1758892522,ETH/USDT,binance,3928.2000000000003,3928.21
1758892522,SOL/USDT,okx,195.8,195.84
1758892522,SOL/USDT,binance,195.7,195.70999999999998
1758892523,XRP/USDT,okx,2.7431,2.7432
1758892523,XRP/USDT,binance,2.7423,2.7424
1758892523,ADA/USDT,okx,0.7711,0.7712
1758892523,ADA/USDT,binance,0.7708,0.7709
1758892524,AVAX/USDT,okx,27.655,27.66
1758892524,AVAX/USDT,binance,27.65,27.66
1758892525,BNB/USDT,okx,945.0,945.0999999999999
1758892525,BNB/USDT,binance,945.05,945.06
1758892525,LINK/USDT,okx,20.385,20.386
1758892525,LINK/USDT,binance,20.37,20.38
1758892526,DOGE/USDT,okx,0.22585,0.22595
1758892526,DOGE/USDT,binance,0.22582,0.22583
1758892527,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758892527,SHIB/USDT,binance,1.1705798250801867e-05,1.213e-05
1758892531,BTC/USDT,okx,109236.0,109258.1
1758892531,BTC/USDT,binance,109177.01,109177.02
1758892532,ETH/USDT,okx,3929.08,3929.09
1758892532,ETH/USDT,binance,3928.43,3928.44
1758892533,SOL/USDT,okx,195.84,195.89338098874563
1758892533,SOL/USDT,binance,195.9,195.91999999999996
1758892534,XRP/USDT,okx,2.7434999999999996,2.7437
1758892534,XRP/USDT,binance,2.7433,2.7434
1758892534,ADA/USDT,okx,0.7711,0.7714
1758892534,ADA/USDT,binance,0.7712,0.7712999999999999
1758892535,AVAX/USDT,okx,27.664,27.67
1758892535,AVAX/USDT,binance,27.66,27.67
1758892536,BNB/USDT,okx,945.3,945.4
1758892536,BNB/USDT,binance,945.23,945.27
1758892536,LINK/USDT,okx,20.393,20.398
1758892536,LINK/USDT,binance,20.38,20.39
1758892537,DOGE/USDT,okx,0.22595,0.22605
1758892537,DOGE/USDT,binance,0.22596,0.22597
1758892538,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758892538,SHIB/USDT,binance,1.1705798250801867e-05,1.213e-05
1758892542,BTC/USDT,okx,109447.2,109447.3
1758892542,BTC/USDT,binance,109177.02,109177.03
1758892543,ETH/USDT,okx,3927.93,3928.02
1758892543,ETH/USDT,binance,3927.78,3927.79
1758892544,SOL/USDT,okx,195.76,195.82000000000002
1758892544,SOL/USDT,binance,195.73999999999998,195.75
1758892545,XRP/USDT,okx,2.7431,2.7434
1758892545,XRP/USDT,binance,2.7432,2.7433
1758892545,ADA/USDT,okx,0.7708,0.7709
1758892545,ADA/USDT,binance,0.7709,0.771
1758892546,AVAX/USDT,okx,27.651,27.653
1758892546,AVAX/USDT,binance,27.65,27.66
1758892546,BNB/USDT,okx,945.1359151647762,945.3
1758892546,BNB/USDT,binance,945.2399999999999,945.25
1758892547,LINK/USDT,okx,20.387,20.388
1758892547,LINK/USDT,binance,20.38,20.39
1758892547,DOGE/USDT,okx,0.22575,0.22585
1758892547,DOGE/USDT,binance,0.22585,0.22586
1758892548,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758892548,SHIB/USDT,binance,1.1705798250801867e-05,1.201e-05
1758892552,BTC/USDT,okx,109447.2,109447.3
1758892552,BTC/USDT,binance,109177.02,109177.03
1758892553,ETH/USDT,okx,3925.0,3925.01
1758892553,ETH/USDT,binance,3927.78,3927.79
1758892554,SOL/USDT,okx,195.58,195.60999999999999
1758892554,SOL/USDT,binance,195.73999999999998,195.75
1758892555,XRP/USDT,okx,2.7421,2.743
1758892555,XRP/USDT,binance,2.7432,2.7433
1758892556,ADA/USDT,okx,0.7703000000000001,0.7704000000000001
1758892556,ADA/USDT,binance,0.7709,0.771
1758892557,AVAX/USDT,okx,27.62811051244205,27.632
1758892557,AVAX/USDT,binance,27.65,27.66
1758892558,BNB/USDT,okx,944.7358999641988,944.9
1758892558,BNB/USDT,binance,945.2399999999999,945.25
1758892558,LINK/USDT,okx,20.365,20.368
1758892558,LINK/USDT,binance,20.38,20.39
1758892559,DOGE/USDT,okx,0.2256,0.22565
1758892559,DOGE/USDT,binance,0.22585,0.22586
1758892560,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758892560,SHIB/USDT,binance,1.1705798250801867e-05,1.201e-05
1758892564,BTC/USDT,okx,109175.2,109178.0
1758892564,BTC/USDT,binance,109160.0,109160.01
1758892565,ETH/USDT,okx,3928.46,3932.316357102127
1758892565,ETH/USDT,binance,3924.6,3924.61
1758892566,SOL/USDT,okx,195.57,195.59994084272233
1758892566,SOL/USDT,binance,195.58,195.58999999999997
1758892566,XRP/USDT,okx,2.7415,2.7417999999999996
1758892566,XRP/USDT,binance,2.7416999999999994,2.7417999999999996
1758892567,ADA/USDT,okx,0.7701999999999999,0.7703000000000001
1758892567,ADA/USDT,binance,0.7703000000000001,0.7704000000000001
1758892568,AVAX/USDT,okx,27.617,27.619
1758892568,AVAX/USDT,binance,27.62,27.63
1758892568,BNB/USDT,okx,944.6717950564243,944.964091364528
1758892568,BNB/USDT,binance,944.96,944.97
1758892569,LINK/USDT,okx,20.365,20.367
1758892569,LINK/USDT,binance,20.36,20.37
1758892569,DOGE/USDT,okx,0.2256,0.22565
1758892569,DOGE/USDT,binance,0.22561,0.22562
1758892570,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758892570,SHIB/USDT,binance,1.169975530052096e-05,1.213e-05
1758892574,BTC/USDT,okx,109215.6,109221.2
1758892574,BTC/USDT,binance,109160.0,109160.01
1758892574,ETH/USDT,okx,3924.0000000000005,3924.01
1758892574,ETH/USDT,binance,3924.19,3924.2
1758892575,SOL/USDT,okx,195.51335156807792,195.54329583721088
1758892575,SOL/USDT,binance,195.56,195.58999999999997
1758892575,XRP/USDT,okx,2.7412,2.7416
1758892575,XRP/USDT,binance,2.7407999999999997,2.7409
1758892576,ADA/USDT,okx,0.77,0.7701
1758892576,ADA/USDT,binance,0.7701,0.7701999999999999
1758892577,AVAX/USDT,okx,27.59305518611037,27.6
1758892577,AVAX/USDT,binance,27.6,27.61
1758892578,BNB/USDT,okx,944.2093363419178,944.6
1758892578,BNB/USDT,binance,944.51,944.52
1758892579,LINK/USDT,okx,20.352,20.356
1758892579,LINK/USDT,binance,20.35,20.36
1758892580,DOGE/USDT,okx,0.22555,0.2256
1758892580,DOGE/USDT,binance,0.22557,0.22558
1758892580,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758892580,SHIB/USDT,binance,1.169975530052096e-05,1.201e-05
1758892584,BTC/USDT,okx,109340.7,109354.708103033
1758892584,BTC/USDT,binance,109140.33,109140.34
1758892585,ETH/USDT,okx,3923.46,3923.4900000000002
1758892585,ETH/USDT,binance,3924.19,3924.2
1758892585,SOL/USDT,okx,195.46,195.48
1758892585,SOL/USDT,binance,195.48,195.49000000000004
1758892586,XRP/USDT,okx,2.7407999999999997,2.740945201137769
1758892586,XRP/USDT,binance,2.7407999999999997,2.7409
1758892587,ADA/USDT,okx,0.7698,0.77
1758892587,ADA/USDT,binance,0.7701,0.7701999999999999
1758892588,AVAX/USDT,okx,27.589,27.594
1758892588,AVAX/USDT,binance,27.6,27.61
1758892588,BNB/USDT,okx,944.2,944.3
1758892588,BNB/USDT,binance,944.51,944.52
1758892589,LINK/USDT,okx,20.347,20.349
1758892589,LINK/USDT,binance,20.35,20.36
1758892590,DOGE/USDT,okx,0.2255,0.22555
1758892590,DOGE/USDT,binance,0.22557,0.22558
1758892590,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758892590,SHIB/USDT,binance,1.169975530052096e-05,1.201e-05
1758892594,BTC/USDT,okx,109343.6,109346.31302741455
1758892594,BTC/USDT,binance,109130.19,109130.2
1758892595,ETH/USDT,okx,3923.8,3929.99
1758892595,ETH/USDT,binance,3923.6,3923.61
1758892596,SOL/USDT,okx,195.41000000000003,195.43
1758892596,SOL/USDT,binance,195.41000000000003,195.41999999999996
1758892597,XRP/USDT,okx,2.7407095883033947,2.7409
1758892597,XRP/USDT,binance,2.7404,2.7405
1758892598,ADA/USDT,okx,0.7698,0.7698999999999999
1758892598,ADA/USDT,binance,0.7698999999999999,0.77
1758892598,AVAX/USDT,okx,27.558,27.562
1758892598,AVAX/USDT,binance,27.58,27.59
1758892599,BNB/USDT,okx,944.0,944.1
1758892599,BNB/USDT,binance,944.25,944.26
1758892599,LINK/USDT,okx,20.34,20.346
1758892599,LINK/USDT,binance,20.34,20.35
1758892600,DOGE/USDT,okx,0.22545,0.2255
1758892600,DOGE/USDT,binance,0.22553,0.22554
1758892600,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758892600,SHIB/USDT,binance,1.16937082280918e-05,1.2e-05
1758892605,BTC/USDT,okx,109116.5,109281.22199780415
1758892605,BTC/USDT,binance,109130.19,109130.2
1758892606,ETH/USDT,okx,3922.2589253793317,3929.44
1758892606,ETH/USDT,binance,3923.6,3923.61
1758892607,SOL/USDT,okx,195.33999999999997,195.34999999999997
1758892607,SOL/USDT,binance,195.41000000000003,195.41999999999996
1758892607,XRP/USDT,okx,2.7397999999999993,2.7399
1758892607,XRP/USDT,binance,2.7396,2.7397000000000005
1758892608,ADA/USDT,okx,0.7696000000000001,0.7698999999999999
1758892608,ADA/USDT,binance,0.7694999999999999,0.7696000000000001
1758892609,AVAX/USDT,okx,27.520131665116327,27.53
1758892609,AVAX/USDT,binance,27.58,27.59
1758892610,BNB/USDT,okx,944.0,944.1
1758892610,BNB/USDT,binance,943.8299999999999,943.84
1758892610,LINK/USDT,okx,20.330830871396397,20.337
1758892610,LINK/USDT,binance,20.33,20.34
1758892611,DOGE/USDT,okx,0.2254,0.22545
1758892611,DOGE/USDT,binance,0.2254,0.22541
1758892612,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758892612,SHIB/USDT,binance,1.16937082280918e-05,1.2e-05
1758892616,BTC/USDT,okx,109266.8,109273.36348986451
1758892616,BTC/USDT,binance,109089.62,109090.31
1758892617,ETH/USDT,okx,3921.96,3922.08
1758892617,ETH/USDT,binance,3921.2,3921.21
1758892617,SOL/USDT,okx,195.18000000000004,195.19
1758892617,SOL/USDT,binance,195.18000000000004,195.19
1758892618,XRP/USDT,okx,2.7399,2.7400000000000007
1758892618,XRP/USDT,binance,2.7396,2.7397000000000005
1758892618,ADA/USDT,okx,0.7693556081001268,0.7695443782557929
1758892618,ADA/USDT,binance,0.7694999999999999,0.7696000000000001
1758892619,AVAX/USDT,okx,27.529,27.531
1758892619,AVAX/USDT,binance,27.52,27.53
1758892619,BNB/USDT,okx,943.6,943.8
1758892619,BNB/USDT,binance,943.8299999999999,943.84
1758892620,LINK/USDT,okx,20.337,20.34
1758892620,LINK/USDT,binance,20.33,20.34
1758892621,DOGE/USDT,okx,0.2254,0.2255
1758892621,DOGE/USDT,binance,0.2254,0.22541
1758892621,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758892621,SHIB/USDT,binance,1.16937082280918e-05,1.199e-05
1758892625,BTC/USDT,okx,109260.4,109275.11289536512
1758892625,BTC/USDT,binance,109083.5,109083.51
1758892626,ETH/USDT,okx,3921.13,3921.19
1758892626,ETH/USDT,binance,3921.04,3921.05
1758892626,SOL/USDT,okx,195.13,195.14
1758892626,SOL/USDT,binance,195.13,195.14
1758892627,XRP/USDT,okx,2.7396,2.7399
1758892627,XRP/USDT,binance,2.7396,2.7397000000000005
1758892627,ADA/USDT,okx,0.7691985791053406,0.7694999999999999
1758892627,ADA/USDT,binance,0.7694,0.7694999999999999
1758892628,AVAX/USDT,okx,27.539,27.54
1758892628,AVAX/USDT,binance,27.54,27.55
1758892628,BNB/USDT,okx,943.0534918801663,943.3
1758892628,BNB/USDT,binance,943.2,943.2100000000002
1758892629,LINK/USDT,okx,20.333,20.334
1758892629,LINK/USDT,binance,20.33,20.34
1758892630,DOGE/USDT,okx,0.22535,0.2254
1758892630,DOGE/USDT,binance,0.22543,0.22544
1758892631,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758892631,SHIB/USDT,binance,1.16937082280918e-05,1.199e-05
1758892635,BTC/USDT,okx,109095.3,109095.6
1758892635,BTC/USDT,binance,109083.5,109083.51
1758892636,ETH/USDT,okx,3921.77,3928.94
1758892636,ETH/USDT,binance,3921.04,3921.05
1758892636,SOL/USDT,okx,195.12000000000003,195.15000000000003
1758892636,SOL/USDT,binance,195.13,195.14
1758892637,XRP/USDT,okx,2.7397000000000005,2.7397999999999993
1758892637,XRP/USDT,binance,2.7396,2.7397000000000005
1758892638,ADA/USDT,okx,0.7692,0.7697569864414519
1758892638,ADA/USDT,binance,0.7694,0.7694999999999999
1758892638,AVAX/USDT,okx,27.552,27.554
1758892638,AVAX/USDT,binance,27.54,27.55
1758892639,BNB/USDT,okx,943.3,943.4929663839216
1758892639,BNB/USDT,binance,943.46,943.4700000000001
1758892639,LINK/USDT,okx,20.337,20.338
1758892639,LINK/USDT,binance,20.33,20.34
1758892640,DOGE/USDT,okx,0.2254,0.22545
1758892640,DOGE/USDT,binance,0.22544,0.22545
1758892641,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758892641,SHIB/USDT,binance,1.16937082280918e-05,1.199e-05
1758892645,BTC/USDT,okx,109104.5,109105.0
1758892645,BTC/USDT,binance,109083.5,109083.51
1758892646,ETH/USDT,okx,3921.27,3921.78
1758892646,ETH/USDT,binance,3921.02,3921.03
1758892647,SOL/USDT,okx,195.13,195.16
1758892647,SOL/USDT,binance,195.13,195.14
1758892648,XRP/USDT,okx,2.7399,2.7407999999999997
1758892648,XRP/USDT,binance,2.7396,2.7397000000000005
1758892649,ADA/USDT,okx,0.7693289689235582,0.7696709737433695
1758892649,ADA/USDT,binance,0.7694,0.7694999999999999
1758892650,AVAX/USDT,okx,27.568,27.574
1758892650,AVAX/USDT,binance,27.55,27.56
1758892650,BNB/USDT,okx,943.3999999999999,943.5
1758892650,BNB/USDT,binance,943.46,943.4700000000001
1758892651,LINK/USDT,okx,20.347,20.352
1758892651,LINK/USDT,binance,20.33,20.34
1758892651,DOGE/USDT,okx,0.2255,0.22555
1758892651,DOGE/USDT,binance,0.22544,0.22545
1758892652,SHIB/USDT,okx,1.3407200824608173e-05,1.349773591595113e-05
1758892652,SHIB/USDT,binance,1.16937082280918e-05,1.199e-05
1758892656,BTC/USDT,okx,109104.2,109105.0
1758892656,BTC/USDT,binance,109101.42,109101.43
1758892656,ETH/USDT,okx,3928.01,3928.94
1758892656,ETH/USDT,binance,3920.99,3921.0
1758892657,SOL/USDT,okx,195.18000000000004,195.19999999999996
1758892657,SOL/USDT,binance,195.18000000000004,195.19
1758892658,XRP/USDT,okx,2.7404,2.7406
1758892658,XRP/USDT,binance,2.7405,2.7406
1758892659,ADA/USDT,okx,0.7694859971394514,0.7697000000000002
1758892659,ADA/USDT,binance,0.7696000000000001,0.7697000000000002
1758892660,AVAX/USDT,okx,27.541,27.547
1758892660,AVAX/USDT,binance,27.54,27.55
1758892660,BNB/USDT,okx,943.3,943.3999999999999
